"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season onset","Point","week",NA,NA,47
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",0
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",1
"US National","Season onset","Bin","week","48","49",0
"US National","Season onset","Bin","week","49","50",0
"US National","Season onset","Bin","week","50","51",0
"US National","Season onset","Bin","week","51","52",0
"US National","Season onset","Bin","week","52","53",0
"US National","Season onset","Bin","week","53","54",0
"US National","Season onset","Bin","week","1","2",0
"US National","Season onset","Bin","week","2","3",0
"US National","Season onset","Bin","week","3","4",0
"US National","Season onset","Bin","week","4","5",0
"US National","Season onset","Bin","week","5","6",0
"US National","Season onset","Bin","week","6","7",0
"US National","Season onset","Bin","week","7","8",0
"US National","Season onset","Bin","week","8","9",0
"US National","Season onset","Bin","week","9","10",0
"US National","Season onset","Bin","week","10","11",0
"US National","Season onset","Bin","week","11","12",0
"US National","Season onset","Bin","week","12","13",0
"US National","Season onset","Bin","week","13","14",0
"US National","Season onset","Bin","week","14","15",0
"US National","Season onset","Bin","week","15","16",0
"US National","Season onset","Bin","week","16","17",0
"US National","Season onset","Bin","week","17","18",0
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","none",0
"US National","Season peak week","Point","week",NA,NA,52
"US National","Season peak week","Bin","week","40","41",0
"US National","Season peak week","Bin","week","41","42",0
"US National","Season peak week","Bin","week","42","43",0
"US National","Season peak week","Bin","week","43","44",0
"US National","Season peak week","Bin","week","44","45",0
"US National","Season peak week","Bin","week","45","46",0
"US National","Season peak week","Bin","week","46","47",0
"US National","Season peak week","Bin","week","47","48",0
"US National","Season peak week","Bin","week","48","49",0
"US National","Season peak week","Bin","week","49","50",0
"US National","Season peak week","Bin","week","50","51",0
"US National","Season peak week","Bin","week","51","52",0
"US National","Season peak week","Bin","week","52","53",0.725907853992681
"US National","Season peak week","Bin","week","53","54",0
"US National","Season peak week","Bin","week","1","2",0
"US National","Season peak week","Bin","week","2","3",0.0168903068405743
"US National","Season peak week","Bin","week","3","4",0.0578023834099652
"US National","Season peak week","Bin","week","4","5",0.0523599512057802
"US National","Season peak week","Bin","week","5","6",0.0306840574270433
"US National","Season peak week","Bin","week","6","7",0.0266491507929061
"US National","Season peak week","Bin","week","7","8",0.0215820587407338
"US National","Season peak week","Bin","week","8","9",0.0140752557004786
"US National","Season peak week","Bin","week","9","10",0.019236182790654
"US National","Season peak week","Bin","week","10","11",0.0138875856244722
"US National","Season peak week","Bin","week","11","12",0.00675612273622971
"US National","Season peak week","Bin","week","12","13",0.00516092709017547
"US National","Season peak week","Bin","week","13","14",0.00384723655813081
"US National","Season peak week","Bin","week","14","15",0.00178286572206062
"US National","Season peak week","Bin","week","15","16",0.000656845266022333
"US National","Season peak week","Bin","week","16","17",0.000656845266022333
"US National","Season peak week","Bin","week","17","18",0.000656845266022333
"US National","Season peak week","Bin","week","18","19",0.000844515342028714
"US National","Season peak week","Bin","week","19","20",0.000281505114009571
"US National","Season peak week","Bin","week","20","21",0.000281505114009571
"US National","Season peak percentage","Point","percent",NA,NA,6.1
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
"US National","Season peak percentage","Bin","percent","0.7","0.8",0
"US National","Season peak percentage","Bin","percent","0.8","0.9",0
"US National","Season peak percentage","Bin","percent","0.9","1",0
"US National","Season peak percentage","Bin","percent","1","1.1",0
"US National","Season peak percentage","Bin","percent","1.1","1.2",0
"US National","Season peak percentage","Bin","percent","1.2","1.3",0
"US National","Season peak percentage","Bin","percent","1.3","1.4",0
"US National","Season peak percentage","Bin","percent","1.4","1.5",0
"US National","Season peak percentage","Bin","percent","1.5","1.6",0
"US National","Season peak percentage","Bin","percent","1.6","1.7",0
"US National","Season peak percentage","Bin","percent","1.7","1.8",0
"US National","Season peak percentage","Bin","percent","1.8","1.9",0
"US National","Season peak percentage","Bin","percent","1.9","2",0
"US National","Season peak percentage","Bin","percent","2","2.1",0
"US National","Season peak percentage","Bin","percent","2.1","2.2",0
"US National","Season peak percentage","Bin","percent","2.2","2.3",0
"US National","Season peak percentage","Bin","percent","2.3","2.4",0
"US National","Season peak percentage","Bin","percent","2.4","2.5",0
"US National","Season peak percentage","Bin","percent","2.5","2.6",0
"US National","Season peak percentage","Bin","percent","2.6","2.7",0
"US National","Season peak percentage","Bin","percent","2.7","2.8",0
"US National","Season peak percentage","Bin","percent","2.8","2.9",0
"US National","Season peak percentage","Bin","percent","2.9","3",0
"US National","Season peak percentage","Bin","percent","3","3.1",0
"US National","Season peak percentage","Bin","percent","3.1","3.2",0
"US National","Season peak percentage","Bin","percent","3.2","3.3",0
"US National","Season peak percentage","Bin","percent","3.3","3.4",0
"US National","Season peak percentage","Bin","percent","3.4","3.5",0
"US National","Season peak percentage","Bin","percent","3.5","3.6",0
"US National","Season peak percentage","Bin","percent","3.6","3.7",0
"US National","Season peak percentage","Bin","percent","3.7","3.8",0
"US National","Season peak percentage","Bin","percent","3.8","3.9",0
"US National","Season peak percentage","Bin","percent","3.9","4",0
"US National","Season peak percentage","Bin","percent","4","4.1",0
"US National","Season peak percentage","Bin","percent","4.1","4.2",0
"US National","Season peak percentage","Bin","percent","4.2","4.3",0
"US National","Season peak percentage","Bin","percent","4.3","4.4",0
"US National","Season peak percentage","Bin","percent","4.4","4.5",0
"US National","Season peak percentage","Bin","percent","4.5","4.6",0
"US National","Season peak percentage","Bin","percent","4.6","4.7",0
"US National","Season peak percentage","Bin","percent","4.7","4.8",0
"US National","Season peak percentage","Bin","percent","4.8","4.9",0
"US National","Season peak percentage","Bin","percent","4.9","5",0
"US National","Season peak percentage","Bin","percent","5","5.1",0
"US National","Season peak percentage","Bin","percent","5.1","5.2",0
"US National","Season peak percentage","Bin","percent","5.2","5.3",0
"US National","Season peak percentage","Bin","percent","5.3","5.4",0
"US National","Season peak percentage","Bin","percent","5.4","5.5",0
"US National","Season peak percentage","Bin","percent","5.5","5.6",0
"US National","Season peak percentage","Bin","percent","5.6","5.7",0
"US National","Season peak percentage","Bin","percent","5.7","5.8",0
"US National","Season peak percentage","Bin","percent","5.8","5.9",0
"US National","Season peak percentage","Bin","percent","5.9","6",0
"US National","Season peak percentage","Bin","percent","6","6.1",0
"US National","Season peak percentage","Bin","percent","6.1","6.2",0.775072638012223
"US National","Season peak percentage","Bin","percent","6.2","6.3",0.0109207494239054
"US National","Season peak percentage","Bin","percent","6.3","6.4",0.011221320508967
"US National","Season peak percentage","Bin","percent","6.4","6.5",0.00761446748822763
"US National","Season peak percentage","Bin","percent","6.5","6.6",0.00841599038172527
"US National","Season peak percentage","Bin","percent","6.6","6.7",0.00751427712654042
"US National","Season peak percentage","Bin","percent","6.7","6.8",0.00691313495641719
"US National","Season peak percentage","Bin","percent","6.8","6.9",0.0070133253181044
"US National","Season peak percentage","Bin","percent","6.9","7",0.00771465784991484
"US National","Season peak percentage","Bin","percent","7","7.1",0.00731389640316601
"US National","Season peak percentage","Bin","percent","7.1","7.2",0.00420799519086264
"US National","Season peak percentage","Bin","percent","7.2","7.3",0.00591123133954514
"US National","Season peak percentage","Bin","percent","7.3","7.4",0.00470894699929867
"US National","Season peak percentage","Bin","percent","7.4","7.5",0.00470894699929867
"US National","Season peak percentage","Bin","percent","7.5","7.6",0.00480913736098587
"US National","Season peak percentage","Bin","percent","7.6","7.7",0.00470894699929867
"US National","Season peak percentage","Bin","percent","7.7","7.8",0.00370704338242661
"US National","Season peak percentage","Bin","percent","7.8","7.9",0.00370704338242661
"US National","Season peak percentage","Bin","percent","7.9","8",0.00430818555254984
"US National","Season peak percentage","Bin","percent","8","8.1",0.00551046989279631
"US National","Season peak percentage","Bin","percent","8.1","8.2",0.00400761446748823
"US National","Season peak percentage","Bin","percent","8.2","8.3",0.00240456868049294
"US National","Season peak percentage","Bin","percent","8.3","8.4",0.00280533012724176
"US National","Season peak percentage","Bin","percent","8.4","8.5",0.00310590121230338
"US National","Season peak percentage","Bin","percent","8.5","8.6",0.00340647229736499
"US National","Season peak percentage","Bin","percent","8.6","8.7",0.00250475904218014
"US National","Season peak percentage","Bin","percent","8.7","8.8",0.00210399759543132
"US National","Season peak percentage","Bin","percent","8.8","8.9",0.00340647229736499
"US National","Season peak percentage","Bin","percent","8.9","9",0.0018034265103697
"US National","Season peak percentage","Bin","percent","9","9.1",0.0018034265103697
"US National","Season peak percentage","Bin","percent","9.1","9.2",0.00150285542530809
"US National","Season peak percentage","Bin","percent","9.2","9.3",0.00190361687205691
"US National","Season peak percentage","Bin","percent","9.3","9.4",0.00220418795711853
"US National","Season peak percentage","Bin","percent","9.4","9.5",0.00150285542530809
"US National","Season peak percentage","Bin","percent","9.5","9.6",0.00260494940386735
"US National","Season peak percentage","Bin","percent","9.6","9.7",0.00110209397855926
"US National","Season peak percentage","Bin","percent","9.7","9.8",0.00100190361687206
"US National","Season peak percentage","Bin","percent","9.8","9.9",0.00150285542530809
"US National","Season peak percentage","Bin","percent","9.9","10",0.00190361687205691
"US National","Season peak percentage","Bin","percent","10","10.1",0.00110209397855926
"US National","Season peak percentage","Bin","percent","10.1","10.2",0.000801522893497646
"US National","Season peak percentage","Bin","percent","10.2","10.3",0.00120228434024647
"US National","Season peak percentage","Bin","percent","10.3","10.4",0.00130247470193367
"US National","Season peak percentage","Bin","percent","10.4","10.5",0.00140266506362088
"US National","Season peak percentage","Bin","percent","10.5","10.6",0.00100190361687206
"US National","Season peak percentage","Bin","percent","10.6","10.7",0.00120228434024647
"US National","Season peak percentage","Bin","percent","10.7","10.8",0.00120228434024647
"US National","Season peak percentage","Bin","percent","10.8","10.9",0.00120228434024647
"US National","Season peak percentage","Bin","percent","10.9","11",0.00130247470193367
"US National","Season peak percentage","Bin","percent","11","11.1",0.00120228434024647
"US National","Season peak percentage","Bin","percent","11.1","11.2",0.00100190361687206
"US National","Season peak percentage","Bin","percent","11.2","11.3",0.000901713255184852
"US National","Season peak percentage","Bin","percent","11.3","11.4",0.0018034265103697
"US National","Season peak percentage","Bin","percent","11.4","11.5",0.00070133253181044
"US National","Season peak percentage","Bin","percent","11.5","11.6",0.000901713255184852
"US National","Season peak percentage","Bin","percent","11.6","11.7",0.000500951808436028
"US National","Season peak percentage","Bin","percent","11.7","11.8",0.000500951808436028
"US National","Season peak percentage","Bin","percent","11.8","11.9",0.000801522893497646
"US National","Season peak percentage","Bin","percent","11.9","12",0.000901713255184852
"US National","Season peak percentage","Bin","percent","12","12.1",0.000500951808436028
"US National","Season peak percentage","Bin","percent","12.1","12.2",0.00070133253181044
"US National","Season peak percentage","Bin","percent","12.2","12.3",0.000400761446748823
"US National","Season peak percentage","Bin","percent","12.3","12.4",0.00100190361687206
"US National","Season peak percentage","Bin","percent","12.4","12.5",0.000500951808436028
"US National","Season peak percentage","Bin","percent","12.5","12.6",0.00100190361687206
"US National","Season peak percentage","Bin","percent","12.6","12.7",0.000601142170123234
"US National","Season peak percentage","Bin","percent","12.7","12.8",0.000601142170123234
"US National","Season peak percentage","Bin","percent","12.8","12.9",0.000200380723374411
"US National","Season peak percentage","Bin","percent","12.9","13",0.000801522893497646
"US National","Season peak percentage","Bin","percent","13","100",0.0341649133353371
"US National","1 wk ahead","Point","percent",NA,NA,4.14943473260206
"US National","1 wk ahead","Bin","percent","0","0.1",0
"US National","1 wk ahead","Bin","percent","0.1","0.2",0
"US National","1 wk ahead","Bin","percent","0.2","0.3",0
"US National","1 wk ahead","Bin","percent","0.3","0.4",0
"US National","1 wk ahead","Bin","percent","0.4","0.5",0
"US National","1 wk ahead","Bin","percent","0.5","0.6",0
"US National","1 wk ahead","Bin","percent","0.6","0.7",0
"US National","1 wk ahead","Bin","percent","0.7","0.8",0
"US National","1 wk ahead","Bin","percent","0.8","0.9",0
"US National","1 wk ahead","Bin","percent","0.9","1",0
"US National","1 wk ahead","Bin","percent","1","1.1",0
"US National","1 wk ahead","Bin","percent","1.1","1.2",0
"US National","1 wk ahead","Bin","percent","1.2","1.3",0
"US National","1 wk ahead","Bin","percent","1.3","1.4",0
"US National","1 wk ahead","Bin","percent","1.4","1.5",0
"US National","1 wk ahead","Bin","percent","1.5","1.6",0
"US National","1 wk ahead","Bin","percent","1.6","1.7",0
"US National","1 wk ahead","Bin","percent","1.7","1.8",0
"US National","1 wk ahead","Bin","percent","1.8","1.9",0
"US National","1 wk ahead","Bin","percent","1.9","2",0
"US National","1 wk ahead","Bin","percent","2","2.1",0
"US National","1 wk ahead","Bin","percent","2.1","2.2",0
"US National","1 wk ahead","Bin","percent","2.2","2.3",1e-04
"US National","1 wk ahead","Bin","percent","2.3","2.4",5e-04
"US National","1 wk ahead","Bin","percent","2.4","2.5",0.001
"US National","1 wk ahead","Bin","percent","2.5","2.6",0.002
"US National","1 wk ahead","Bin","percent","2.6","2.7",0.0037
"US National","1 wk ahead","Bin","percent","2.7","2.8",0.0053
"US National","1 wk ahead","Bin","percent","2.8","2.9",0.0072
"US National","1 wk ahead","Bin","percent","2.9","3",0.0123
"US National","1 wk ahead","Bin","percent","3","3.1",0.0173
"US National","1 wk ahead","Bin","percent","3.1","3.2",0.0247
"US National","1 wk ahead","Bin","percent","3.2","3.3",0.0313
"US National","1 wk ahead","Bin","percent","3.3","3.4",0.0342
"US National","1 wk ahead","Bin","percent","3.4","3.5",0.0378
"US National","1 wk ahead","Bin","percent","3.5","3.6",0.0431
"US National","1 wk ahead","Bin","percent","3.6","3.7",0.0458
"US National","1 wk ahead","Bin","percent","3.7","3.8",0.045
"US National","1 wk ahead","Bin","percent","3.8","3.9",0.049
"US National","1 wk ahead","Bin","percent","3.9","4",0.0469
"US National","1 wk ahead","Bin","percent","4","4.1",0.0492
"US National","1 wk ahead","Bin","percent","4.1","4.2",0.0437
"US National","1 wk ahead","Bin","percent","4.2","4.3",0.0444
"US National","1 wk ahead","Bin","percent","4.3","4.4",0.0429
"US National","1 wk ahead","Bin","percent","4.4","4.5",0.0391
"US National","1 wk ahead","Bin","percent","4.5","4.6",0.0392
"US National","1 wk ahead","Bin","percent","4.6","4.7",0.0348
"US National","1 wk ahead","Bin","percent","4.7","4.8",0.0312
"US National","1 wk ahead","Bin","percent","4.8","4.9",0.0285
"US National","1 wk ahead","Bin","percent","4.9","5",0.0265
"US National","1 wk ahead","Bin","percent","5","5.1",0.023
"US National","1 wk ahead","Bin","percent","5.1","5.2",0.0207
"US National","1 wk ahead","Bin","percent","5.2","5.3",0.0212
"US National","1 wk ahead","Bin","percent","5.3","5.4",0.0176
"US National","1 wk ahead","Bin","percent","5.4","5.5",0.0149
"US National","1 wk ahead","Bin","percent","5.5","5.6",0.0125
"US National","1 wk ahead","Bin","percent","5.6","5.7",0.013
"US National","1 wk ahead","Bin","percent","5.7","5.8",0.0099
"US National","1 wk ahead","Bin","percent","5.8","5.9",0.01
"US National","1 wk ahead","Bin","percent","5.9","6",0.009
"US National","1 wk ahead","Bin","percent","6","6.1",0.0072
"US National","1 wk ahead","Bin","percent","6.1","6.2",0.0063
"US National","1 wk ahead","Bin","percent","6.2","6.3",0.006
"US National","1 wk ahead","Bin","percent","6.3","6.4",0.005
"US National","1 wk ahead","Bin","percent","6.4","6.5",0.0046
"US National","1 wk ahead","Bin","percent","6.5","6.6",0.0029
"US National","1 wk ahead","Bin","percent","6.6","6.7",0.0034
"US National","1 wk ahead","Bin","percent","6.7","6.8",0.0037
"US National","1 wk ahead","Bin","percent","6.8","6.9",0.0032
"US National","1 wk ahead","Bin","percent","6.9","7",0.0026
"US National","1 wk ahead","Bin","percent","7","7.1",0.0015
"US National","1 wk ahead","Bin","percent","7.1","7.2",0.0021
"US National","1 wk ahead","Bin","percent","7.2","7.3",0.0019
"US National","1 wk ahead","Bin","percent","7.3","7.4",0.001
"US National","1 wk ahead","Bin","percent","7.4","7.5",0.001
"US National","1 wk ahead","Bin","percent","7.5","7.6",0.001
"US National","1 wk ahead","Bin","percent","7.6","7.7",6e-04
"US National","1 wk ahead","Bin","percent","7.7","7.8",0.000900000000000001
"US National","1 wk ahead","Bin","percent","7.8","7.9",6e-04
"US National","1 wk ahead","Bin","percent","7.9","8",0.000900000000000001
"US National","1 wk ahead","Bin","percent","8","8.1",2e-04
"US National","1 wk ahead","Bin","percent","8.1","8.2",4e-04
"US National","1 wk ahead","Bin","percent","8.2","8.3",6e-04
"US National","1 wk ahead","Bin","percent","8.3","8.4",7e-04
"US National","1 wk ahead","Bin","percent","8.4","8.5",6e-04
"US National","1 wk ahead","Bin","percent","8.5","8.6",4e-04
"US National","1 wk ahead","Bin","percent","8.6","8.7",2e-04
"US National","1 wk ahead","Bin","percent","8.7","8.8",1e-04
"US National","1 wk ahead","Bin","percent","8.8","8.9",1e-04
"US National","1 wk ahead","Bin","percent","8.9","9",3e-04
"US National","1 wk ahead","Bin","percent","9","9.1",0
"US National","1 wk ahead","Bin","percent","9.1","9.2",1e-04
"US National","1 wk ahead","Bin","percent","9.2","9.3",0
"US National","1 wk ahead","Bin","percent","9.3","9.4",0
"US National","1 wk ahead","Bin","percent","9.4","9.5",1e-04
"US National","1 wk ahead","Bin","percent","9.5","9.6",2e-04
"US National","1 wk ahead","Bin","percent","9.6","9.7",2e-04
